"","day","month","year","w10"
"6113",30,5,2008,-0.654320985666667
"6114",31,5,2008,-1.02469135622222
"6115",1,6,2008,-1.04938271422222
"6116",2,6,2008,-0.753086417888889
"6117",3,6,2008,-0.197530862222222
"6118",4,6,2008,2.14814814966667
"6119",5,6,2008,1.70370370466667
"6120",6,6,2008,0.876543210333333
"6121",7,6,2008,0.864197531444445
"6122",8,6,2008,1.09876543277778
"6123",9,6,2008,1.50617283988889
"6124",10,6,2008,0.419753086666667
"6125",11,6,2008,-0.469135802555555
"6126",12,6,2008,-1.09876543255556
"6127",13,6,2008,-2.67901234655556
"6128",14,6,2008,-5.90123456977778
"6129",15,6,2008,-10.6666666704444
"6130",16,6,2008,-11.6296296332222
"6131",17,6,2008,-11.2469135834444
"6132",18,6,2008,-11.3086419786667
"6133",19,6,2008,-11.0493827193333
"6134",20,6,2008,-11.7407407441111
"6135",21,6,2008,-11.6790123487778
"6136",22,6,2008,-10.7530864224444
"6137",23,6,2008,-9.35802469411111
"6138",24,6,2008,-8.01234568144444
"6139",25,6,2008,-5.40740740888889
"6140",26,6,2008,-1.11111111133333
"6141",27,6,2008,0.666666666555556
"6142",28,6,2008,1.77777777755556
"6143",29,6,2008,1.80246913577778
"6144",30,6,2008,0.679012345444444
"6145",1,7,2008,1.07407407388889
"6146",2,7,2008,3.99999999944444
"6147",3,7,2008,4.92592592544444
"6148",4,7,2008,4.37037037044444
"6149",5,7,2008,4.012345679
"6150",6,7,2008,3.33333333333333
"6151",7,7,2008,2.70370370355556
"6152",8,7,2008,1.962962963
"6153",9,7,2008,1.802469136
"6154",10,7,2008,3.03703703766667
"6155",11,7,2008,3.18518518577778
"6156",12,7,2008,2.95061728455556
"6157",13,7,2008,1.51851851866667
"6158",14,7,2008,1.49382716077778
"6159",15,7,2008,0.888888888666666
"6160",16,7,2008,0.0123456788888887
"6161",17,7,2008,-1.39506172888889
"6162",18,7,2008,-1.61728395077778
"6163",19,7,2008,-0.592592592555556
"6164",20,7,2008,0.617283951111111
"6165",21,7,2008,1.00000000055556
"6166",22,7,2008,-1.34567901144444
"6167",23,7,2008,-1.49382715933333
"6168",24,7,2008,-1.86419752988889
"6169",25,7,2008,-2.62962962888889
"6170",26,7,2008,-1.51851851722222
"6171",27,7,2008,-0.0864197516666666
"6172",28,7,2008,2.82716049577778
"6173",29,7,2008,4.43209876788889
"6174",30,7,2008,4.58024691611111
"6175",31,7,2008,2.91358024877778
"6176",1,8,2008,1.629629631
"6177",2,8,2008,3.98765432188889
"6178",3,8,2008,4.49382716088889
"6179",4,8,2008,4.91358024744444
"6180",5,8,2008,4.80246913633333
"6181",6,8,2008,4.71604938255556
"6182",7,8,2008,4.41975308555556
"6183",8,8,2008,3.07407407233333
"6184",9,8,2008,1.37037036811111
"6185",10,8,2008,1.04938271333333
"6186",11,8,2008,1.41975308366667
"6187",12,8,2008,0.654320985111111
"6188",13,8,2008,1.08641975033333
"6189",14,8,2008,1.51851851588889
"6190",15,8,2008,2.64197530622222
"6191",16,8,2008,2.64197530611111
"6192",17,8,2008,2.14814814622222
"6193",18,8,2008,2.93827160355556
"6194",19,8,2008,4.97530864188889
"6195",20,8,2008,7.79012345722222
"6196",21,8,2008,6.71604938388889
"6197",22,8,2008,6.92592592688889
"6198",23,8,2008,7.77777777866667
"6199",24,8,2008,7.72839506288889
"6200",25,8,2008,6.851851853
"6201",26,8,2008,6.74074074188889
"6202",27,8,2008,7.728395062
"6203",28,8,2008,7.46913580222222
"6204",29,8,2008,3.99999999977778
"6205",30,8,2008,1.48148148044444
"6206",31,8,2008,-1.14814814988889
"6207",1,9,2008,-0.419753088666667
"6208",2,9,2008,-0.777777779666667
"6209",3,9,2008,-1.45679012533333
"6210",4,9,2008,-1.25925926166667
"6211",5,9,2008,-0.987654323222222
"6212",6,9,2008,-1.00000000188889
"6213",7,9,2008,-1.74074074166667
"6214",8,9,2008,-0.876543210222222
"6215",9,9,2008,2.92592592566667
"6216",10,9,2008,4.03703703633333
"6217",11,9,2008,4.50617283888889
"6218",12,9,2008,3.81481481477778
"6219",13,9,2008,2.82716049333333
"6220",14,9,2008,2.81481481488889
"6221",15,9,2008,2.62962962988889
"6222",16,9,2008,4.27160493744444
"6223",17,9,2008,5.65432098677778
"6224",18,9,2008,7.19753086388889
"6225",19,9,2008,8.34567901188889
"6226",20,9,2008,7.60493827077778
"6227",21,9,2008,6.33333333311111
"6228",22,9,2008,6.96296296322222
"6229",23,9,2008,9.32098765433333
"6230",24,9,2008,11.6172839515556
"6231",25,9,2008,14.0123456801111
"6232",26,9,2008,16.8271604966667
"6233",27,9,2008,17.2962963001111
"6234",28,9,2008,17.0493827186667
"6235",29,9,2008,16.5308641984444
"6236",30,9,2008,15.7407407416667
"6237",1,10,2008,16.1358024703333
"6238",2,10,2008,15.2716049384444
"6239",3,10,2008,14.407407407
"6240",4,10,2008,13.6419753077778
"6241",5,10,2008,12.9506172824444
"6242",6,10,2008,9.814814812
"6243",7,10,2008,6.12345678555556
"6244",8,10,2008,5.469135798
"6245",9,10,2008,6.35802468855556
"6246",10,10,2008,6.65432098477778
"6247",11,10,2008,6.16049382366667
"6248",12,10,2008,5.19753086033333
"6249",13,10,2008,7.27160493544444
"6250",14,10,2008,8.234567899
"6251",15,10,2008,10.0740740726667
"6252",16,10,2008,13.0740740736667
"6253",17,10,2008,16.8148148156667
"6254",18,10,2008,19.4197530885556
"6255",19,10,2008,19.6543209895556
"6256",20,10,2008,17.4567901251111
"6257",21,10,2008,16.2469135831111
"6258",22,10,2008,17.1975308675556
"6259",23,10,2008,18.2716049421111
"6260",24,10,2008,19.2098765476667
"6261",25,10,2008,20.4320987704444
"6262",26,10,2008,18.9753086464444
"6263",27,10,2008,16.851851855
"6264",28,10,2008,16.4320987681111
"6265",29,10,2008,15.4074074083333
"6266",30,10,2008,14.1111111127778
"6267",31,10,2008,15.2469135815556
"6268",1,11,2008,17.1234567913333
"6269",2,11,2008,17.9876543223333
"6270",3,11,2008,17.5432098781111
"6271",4,11,2008,15.9382716057778
"6272",5,11,2008,13.6172839503333
"6273",6,11,2008,12.839506172
"6274",7,11,2008,12.851851852
"6275",8,11,2008,11.7777777771111
"6276",9,11,2008,11.925925926
"6277",10,11,2008,13.4691358027778
"6278",11,11,2008,14.5061728405556
"6279",12,11,2008,14.1604938287778
"6280",13,11,2008,13.2962962981111
"6281",14,11,2008,13.4567901247778
"6282",15,11,2008,13.4444444454444
"6283",16,11,2008,13.8024691373333
"6284",17,11,2008,13.925925928
"6285",18,11,2008,14.086419755
"6286",19,11,2008,14.9506172867778
"6287",20,11,2008,16.2962962995556
"6288",21,11,2008,16.7901234594444
"6289",22,11,2008,15.8765432103333
"6290",23,11,2008,15.7283950603333
"6291",24,11,2008,15.5061728365556
"6292",25,11,2008,15.7037036995556
"6293",26,11,2008,17.3209876496667
"6294",27,11,2008,18.592592586
"6295",28,11,2008,19.9999999921111
"6296",29,11,2008,19.6049382621111
"6297",30,11,2008,19.5308641875556
"6298",1,12,2008,18.024691348
"6299",2,12,2008,16.9135802365556
"6300",3,12,2008,15.5308641885556
"6301",4,12,2008,15.6913580172222
"6302",5,12,2008,15.5061728336667
"6303",6,12,2008,14.0740740695556
"6304",7,12,2008,12.9629629593333
"6305",8,12,2008,12.2962962938889
"6306",9,12,2008,10.6419753074444
"6307",10,12,2008,10.4814814815556
"6308",11,12,2008,12.2222222232222
"6309",12,12,2008,14.0000000017778
"6310",13,12,2008,15.5555555586667
"6311",14,12,2008,17.3827160524444
"6312",15,12,2008,18.6543209921111
"6313",16,12,2008,19.8024691405556
"6314",17,12,2008,21.5185185235556
"6315",18,12,2008,22.580246919
"6316",19,12,2008,23.6296296363333
"6317",20,12,2008,24.9382716114444
"6318",21,12,2008,25.1728395133333
"6319",22,12,2008,22.2839506234444
"6320",23,12,2008,21.1358024744444
"6321",24,12,2008,19.8024691397778
"6322",25,12,2008,17.7530864235556
"6323",26,12,2008,16.4691358054444
"6324",27,12,2008,15.5308641995556
"6325",28,12,2008,14.5555555563333
"6326",29,12,2008,13.3827160492222
"6327",30,12,2008,12.6913580233333
"6328",31,12,2008,12.6913580241111
"6329",1,1,2009,14.8148148145556
"6330",2,1,2009,17.1851851861111
"6331",3,1,2009,18.9876543226667
"6332",4,1,2009,18.9012345698889
"6333",5,1,2009,18.9753086445556
"6334",6,1,2009,17.4814814832222
"6335",7,1,2009,16.3333333347778
"6336",8,1,2009,17.3827160521111
"6337",9,1,2009,18.4938271644444
"6338",10,1,2009,20.9629629684444
"6339",11,1,2009,20.2716049426667
"6340",12,1,2009,17.6913580286667
"6341",13,1,2009,16.0123456823333
"6342",14,1,2009,14.1728395092222
"6343",15,1,2009,14.0493827191111
"6344",16,1,2009,14.7901234598889
"6345",17,1,2009,15.0987654357778
"6346",18,1,2009,16.0617283984444
"6347",19,1,2009,17.5308642013333
"6348",20,1,2009,17.3333333358889
"6349",21,1,2009,14.3086419766667
"6350",22,1,2009,14.876543212
"6351",23,1,2009,15.679012347
"6352",24,1,2009,15.7654320987778
"6353",25,1,2009,14.6543209862222
"6354",26,1,2009,14.9012345664444
"6355",27,1,2009,16.6913580237778
"6356",28,1,2009,19.6666666671111
"6357",29,1,2009,21.8765432126667
"6358",30,1,2009,19.790123459
"6359",31,1,2009,17.8395061762222
"6360",1,2,2009,16.41975309
"6361",2,2,2009,15.2839506204444
"6362",3,2,2009,13.5308642005556
"6363",4,2,2009,12.5802469173333
"6364",5,2,2009,13.6666666713333
"6365",6,2,2009,11.962962967
"6366",7,2,2009,9.16049383044444
"6367",8,2,2009,7.04938271788889
"6368",9,2,2009,3.72839506244444
"6369",10,2,2009,3.41975308633333
"6370",11,2,2009,2.69135802322222
"6371",12,2,2009,3.83950617122222
"6372",13,2,2009,4.07407407277778
"6373",14,2,2009,5.13580246855556
"6374",15,2,2009,5.19753086344444
"6375",16,2,2009,4.30864197366667
"6376",17,2,2009,4.48148148033333
"6377",18,2,2009,5.60493827044444
"6378",19,2,2009,4.66666666511111
"6379",20,2,2009,3.91358024488889
"6380",21,2,2009,4.25925925755556
"6381",22,2,2009,6.80246913466667
"6382",23,2,2009,5.75308641911111
"6383",24,2,2009,5.45679012244444
"6384",25,2,2009,6.16049382677778
"6385",26,2,2009,6.60493827177778
"6386",27,2,2009,7.54320987766667
"6387",28,2,2009,8.66666666811111
"6388",1,3,2009,8.51851851966667
"6389",2,3,2009,8.20987654444444
"6390",3,3,2009,9.69135802588889
"6391",4,3,2009,9.49382716144444
"6392",5,3,2009,11.0370370394444
"6393",6,3,2009,13.1975308657778
"6394",7,3,2009,14.2716049404444
"6395",8,3,2009,14.2345679023333
"6396",9,3,2009,16.0370370387778
"6397",10,3,2009,18.1234567931111
"6398",11,3,2009,20.1358024726667
"6399",12,3,2009,19.3456790158889
"6400",13,3,2009,18.0246913613333
"6401",14,3,2009,16.0246913614444
"6402",15,3,2009,14.3209876586667
"6403",16,3,2009,10.9012345711111
"6404",17,3,2009,7.70370370644444
"6405",18,3,2009,6.32098765633333
"6406",19,3,2009,6.04938271866667
"6407",20,3,2009,3.716049384
"6408",21,3,2009,0.654320987555556
"6409",22,3,2009,-1.24691358066667
"6410",23,3,2009,-0.222222222333333
"6411",24,3,2009,2.86419753166667
"6412",25,3,2009,5.91358024844444
"6413",26,3,2009,7.987654322
"6414",27,3,2009,9.38271605011111
"6415",28,3,2009,11.1604938285556
"6416",29,3,2009,11.0740740756667
"6417",30,3,2009,9.39506172955556
"6418",31,3,2009,10.1975308654444
"6419",1,4,2009,10.2345679018889
"6420",2,4,2009,10.0493827163333
"6421",3,4,2009,9.82716049344445
"6422",4,4,2009,7.76543209777778
"6423",5,4,2009,6.39506172677778
"6424",6,4,2009,4.88888888733333
"6425",7,4,2009,4.46913580122222
"6426",8,4,2009,6.22222222122222
"6427",9,4,2009,5.79012345566667
"6428",10,4,2009,5.41975308588889
"6429",11,4,2009,2.98765432044444
"6430",12,4,2009,2.59259259266667
"6431",13,4,2009,1.34567901233333
"6432",14,4,2009,1.30864197522222
"6433",15,4,2009,2.48148148133333
"6434",16,4,2009,2.38271604911111
"6435",17,4,2009,2.49382716044444
"6436",18,4,2009,1.11111111055556
"6437",19,4,2009,-1.35802469244444
"6438",20,4,2009,-0.530864198666667
"6439",21,4,2009,1.95061728288889
"6440",22,4,2009,4.13580246822222
"6441",23,4,2009,4.92592592444444
"6442",24,4,2009,5.90123456622222
"6443",25,4,2009,6.14814814733333
"6444",26,4,2009,5.80246913533333
"6445",27,4,2009,5.54320987588889
"6446",28,4,2009,5.28395061666667
"6447",29,4,2009,5.93827160488889
"6448",30,4,2009,7.86419753111111
"6449",1,5,2009,8.04938271655556
"6450",2,5,2009,6.65432098755556
"6451",3,5,2009,5.82716049388889
"6452",4,5,2009,4.70370370422222
"6453",5,5,2009,3.95061728466667
"6454",6,5,2009,2.33333333444444
"6455",7,5,2009,1.62962963055556
"6456",8,5,2009,1.71604938377778
"6457",9,5,2009,2.32098765522222
"6458",10,5,2009,3.25925925944444
"6459",11,5,2009,1.66666666655556
"6460",12,5,2009,2.02469135733333
"6461",13,5,2009,1.654320987
"6462",14,5,2009,1.22222222066667
"6463",15,5,2009,-0.320987655
"6464",16,5,2009,-0.592592593333333
"6465",17,5,2009,0.0493827144444445
"6466",18,5,2009,0.0987654304444445
"6467",19,5,2009,0.0246913565555556
"6468",20,5,2009,0.209876541666667
"6469",21,5,2009,-0.851851853
"6470",22,5,2009,-1.04938271688889
"6471",23,5,2009,-2.29629629655556
"6472",24,5,2009,-2.27160493844444
"6473",25,5,2009,-2.27160493755556
"6474",26,5,2009,-0.938271604888889
"6475",27,5,2009,-0.790123456666667
"6476",28,5,2009,-0.765432098333333
"6477",29,5,2009,-0.864197530333333
"6478",30,5,2009,-0.0370370362222223
"6479",31,5,2009,-0.506172839111111
"6480",1,6,2009,-2.48148148144444
"6481",2,6,2009,-3.50617283866667
"6482",3,6,2009,-4.33333333266667
"6483",4,6,2009,-5.55555555522222
"6484",5,6,2009,-6.55555555522222
"6485",6,6,2009,-6.83950617255556
"6486",7,6,2009,-6.48148148088889
"6487",8,6,2009,-6.19753086377778
"6488",9,6,2009,-5.40740740722222
"6489",10,6,2009,-6.66666666688889
"6490",11,6,2009,-6.83950617255556
"6491",12,6,2009,-4.08641975266667
"6492",13,6,2009,-2.22222222255556
"6493",14,6,2009,-0.185185185555555
"6494",15,6,2009,1.07407407366667
"6495",16,6,2009,2.91358024633333
"6496",17,6,2009,3.03703703666667
"6497",18,6,2009,2.95061728311111
"6498",19,6,2009,3.25925925822222
"6499",20,6,2009,3.14814814677778
"6500",21,6,2009,3.87654320833333
"6501",22,6,2009,4.55555555388889
"6502",23,6,2009,3.98765431988889
"6503",24,6,2009,3.28395061666667
"6504",25,6,2009,1.82716049355556
"6505",26,6,2009,1.72839506177778
"6506",27,6,2009,1.07407407444444
"6507",28,6,2009,2.061728395
"6508",29,6,2009,2.81481481388889
"6509",30,6,2009,-2.75308642222222
"6510",1,7,2009,-4.086419755
"6511",2,7,2009,-4.71604938411111
"6512",3,7,2009,-5.97530864366667
"6513",4,7,2009,-5.51851852044445
"6514",5,7,2009,-4.32098765755556
"6515",6,7,2009,-3.16049383122222
"6516",7,7,2009,-3.23456790533333
"6517",8,7,2009,-3.27160494288889
"6518",9,7,2009,-3.82716049833333
"6519",10,7,2009,-4.456790127
"6520",11,7,2009,-0.0987654331111112
"6521",12,7,2009,-0.209876544444445
"6522",13,7,2009,-0.296296297777778
"6523",14,7,2009,-0.679012346333333
"6524",15,7,2009,-0.407407408
"6525",16,7,2009,-0.962962962666667
"6526",17,7,2009,-2.666666666
"6527",18,7,2009,-2.90123456744444
"6528",19,7,2009,-2.33333333222222
"6529",20,7,2009,-1.08641975177778
"6530",21,7,2009,0.259259259444445
"6531",22,7,2009,-0.864197532333333
"6532",23,7,2009,-1.13580247
"6533",24,7,2009,-2.76543210033333
"6534",25,7,2009,-2.629629632
"6535",26,7,2009,-3.69135802733333
"6536",27,7,2009,-4.59259259544444
"6537",28,7,2009,-3.34567901466667
"6538",29,7,2009,-3.82716049622222
"6539",30,7,2009,-4.86419753344444
"6540",31,7,2009,-5.81481481755556
"6541",1,8,2009,-5.88888889011111
"6542",2,8,2009,-1.29629629577778
"6543",3,8,2009,0.703703703888889
"6544",4,8,2009,3.32098765488889
"6545",5,8,2009,4.81481481555556
"6546",6,8,2009,5.56790123522222
"6547",7,8,2009,6.64197530944444
"6548",8,8,2009,7.65432098755556
"6549",9,8,2009,9.61728395044445
"6550",10,8,2009,9.87654320966667
"6551",11,8,2009,8.40740740688889
"6552",12,8,2009,6.50617283844444
"6553",13,8,2009,3.87654320788889
"6554",14,8,2009,3.59259259022222
"6555",15,8,2009,3.55555555366667
"6556",16,8,2009,3.88888888666667
"6557",17,8,2009,4.04938271377778
"6558",18,8,2009,5.22222221966667
"6559",19,8,2009,6.72839506066667
"6560",20,8,2009,8.679012345
"6561",21,8,2009,8.87654320888889
"6562",22,8,2009,10.1975308628889
"6563",23,8,2009,10.654320986
"6564",24,8,2009,11.8641975294444
"6565",25,8,2009,11.7777777765556
"6566",26,8,2009,11.1604938254444
"6567",27,8,2009,9.79012345522222
"6568",28,8,2009,9.67901234455556
"6569",29,8,2009,7.53086419611111
"6570",30,8,2009,4.29629629366667
"6571",31,8,2009,0.802469132555556
"6572",1,9,2009,2.22222221922222
"6573",2,9,2009,3.30864197311111
"6574",3,9,2009,4.14814814688889
"6575",4,9,2009,5.75308641911111
"6576",5,9,2009,6.76543209811111
"6577",6,9,2009,8.07407407411111
"6578",7,9,2009,10.0493827172222
"6579",8,9,2009,10.2839506186667
"6580",9,9,2009,10.9382716066667
"6581",10,9,2009,12.7901234586667
"6582",11,9,2009,15.7654321018889
"6583",12,9,2009,16.283950621
"6584",13,9,2009,16.6419753121111
"6585",14,9,2009,17.1481481514444
"6586",15,9,2009,16.2345679042222
"6587",16,9,2009,15.3456790151111
"6588",17,9,2009,15.7283950642222
"6589",18,9,2009,14.2345679021111
"6590",19,9,2009,11.4074074081111
"6591",20,9,2009,10.0617283957778
"6592",21,9,2009,9.13580247011111
"6593",22,9,2009,7.50617283966667
"6594",23,9,2009,6.82716049188889
"6595",24,9,2009,6.23456789855556
"6596",25,9,2009,6.14814814555556
"6597",26,9,2009,4.96296295977778
"6598",27,9,2009,5.38271604633333
"6599",28,9,2009,3.53086419455556
"6600",29,9,2009,4.09876542955556
"6601",30,9,2009,8.27160493555555
"6602",1,10,2009,10.6296296273333
"6603",2,10,2009,10.3777777755111
"6604",3,10,2009,9.90864197317778
"6605",4,10,2009,9.85925925862222
"6606",5,10,2009,10.3160493812889
"6607",6,10,2009,8.95802468951111
"6608",7,10,2009,9.22962962684444
"6609",8,10,2009,9.68641975006667
"6610",9,10,2009,11.0444444416222
"6611",10,10,2009,12.3345678977472
"6612",11,10,2009,11.6802469080806
"6613",12,10,2009,9.69259258685833
"6614",13,10,2009,10.0679012287917
"6615",14,10,2009,10.7962962902361
"6616",15,10,2009,11.6728394992361
"6617",16,10,2009,11.2037036989028
"6618",17,10,2009,12.5123456747917
"6619",18,10,2009,12.8703703674583
"6620",19,10,2009,13.7222222204583
"6621",20,10,2009,13.5987654300139
"6622",21,10,2009,13.6666666663333
"6623",22,10,2009,14.086419755
"6624",23,10,2009,15.7037037055556
"6625",24,10,2009,17.0370370377778
"6626",25,10,2009,16.7777777787778
"6627",26,10,2009,15.3703703713333
"6628",27,10,2009,15.8765432098889
"6629",28,10,2009,16.1604938262222
"6630",29,10,2009,14.9506172823333
"6631",30,10,2009,13.7407407382222
"6632",31,10,2009,12.777777775
"6633",1,11,2009,11.7160493794444
"6634",2,11,2009,11.6913580213333
"6635",3,11,2009,11.4691357986667
"6636",4,11,2009,10.9506172814444
"6637",5,11,2009,11.0740740716667
"6638",6,11,2009,10.7654320971111
"6639",7,11,2009,10.5308641951111
"6640",8,11,2009,9.01234567655556
"6641",9,11,2009,8.06172839255555
"6642",10,11,2009,8.13580246622222
"6643",11,11,2009,8.87654320722222
"6644",12,11,2009,8.96296296033333
"6645",13,11,2009,8.20987654033333
"6646",14,11,2009,7.493827158
"6647",15,11,2009,8.41975308411111
"6648",16,11,2009,7.77777777544445
"6649",17,11,2009,7.41975308333333
"6650",18,11,2009,6.296296294
"6651",19,11,2009,6.34567901022222
"6652",20,11,2009,7.90123456622222
"6653",21,11,2009,8.70370370255556
"6654",22,11,2009,8.24691357877778
"6655",23,11,2009,7.92592592444444
"6656",24,11,2009,8.99999999944444
"6657",25,11,2009,10.2222222214444
"6658",26,11,2009,8.55555555455556
"6659",27,11,2009,9.88888888855556
"6660",28,11,2009,10.9888888896778
"6661",29,11,2009,11.3098765446778
"6662",30,11,2009,13.3345679031222
"6663",1,12,2009,13.5938271620111
"6664",2,12,2009,13.3469135820111
"6665",3,12,2009,13.4370370387
"6666",4,12,2009,13.7209876550333
"6667",5,12,2009,12.6716049373667
"6668",6,12,2009,12.6098765422556
"6669",7,12,2009,13.2148148135889
"6670",8,12,2009,12.9061728382556
"6671",9,12,2009,13.4851851846889
"6672",10,12,2009,15.7197530866889
"6673",11,12,2009,15.0679012346
"6674",12,12,2009,16.0061728397111
"6675",13,12,2009,15.5864197533778
"6676",14,12,2009,15.8666666679111
"6677",15,12,2009,15.8296296316889
"6678",16,12,2009,16.8049382749111
"6679",17,12,2009,18.9160493875778
"6680",18,12,2009,20.7308642034667
"6681",19,12,2009,20.2123456831333
"6682",20,12,2009,18.7679012372444
"6683",21,12,2009,17.5086419772444
"6684",22,12,2009,18.1975308672222
"6685",23,12,2009,18.9506172881111
"6686",24,12,2009,18.7530864232222
"6687",25,12,2009,18.8024691388889
"6688",26,12,2009,19.7901234605556
"6689",27,12,2009,19.8024691395556
"6690",28,12,2009,17.9876543238889
"6691",29,12,2009,15.6543209898889
"6692",30,12,2009,15.5061728421111
"6693",31,12,2009,16.7407407434444
"6694",1,1,2010,16.8395061755556
"6695",2,1,2010,15.4444444463333
"6696",3,1,2010,13.2962962972222
"6697",4,1,2010,13.3950617295556
"6698",5,1,2010,13.0864197537778
"6699",6,1,2010,12.1111111103333
"6700",7,1,2010,11.6419753066667
"6701",8,1,2010,11.8148148125556
"6702",9,1,2010,12.1234567875556
"6703",10,1,2010,11.8024691338889
"6704",11,1,2010,10.9506172825556
"6705",12,1,2010,10.0370370352222
"6706",13,1,2010,9.51851851633333
"6707",14,1,2010,9.32098765166667
"6708",15,1,2010,7.740740738
